loc_rowid,pl_name,hostname,default_flag,sy_mnum,discoverymethod,disc_year,disc_facility,pl_orbper,pl_rade,pl_masse,pl_eqt,sy_dist
5352,K2-374 b,K2-374,0,0,Transit,2022,K2,4.521953,1.593,,,359.439
5353,K2-374 c,K2-374,1,0,Transit,2022,K2,16.43445,2.213,,,359.439
5354,K2-374 c,K2-374,0,0,Transit,2022,K2,16.43445,2.213,,,359.439
5355,K2-375 b,K2-375,0,0,Transit,2022,K2,14.460563,1.75532562,,,696.1
5356,K2-375 b,K2-375,1,0,Transit,2022,K2,14.453895,2.243,,,696.1
5357,K2-375 b,K2-375,0,0,Transit,2022,K2,14.443,,,,696.1
5358,K2-375 b,K2-375,0,0,Transit,2022,K2,14.4584,2.84,,,696.1
5359,K2-376 b,K2-376,0,0,Transit,2022,K2,5.776475,1.736,,,161.61
5360,K2-376 b,K2-376,1,0,Transit,2022,K2,5.776475,1.736,,,161.61
5361,K2-377 b,K2-377,0,0,Transit,2022,K2,12.83306,1.82,,,195.149
5362,K2-377 b,K2-377,1,0,Transit,2022,K2,12.832235,1.693,,,195.149
5363,K2-377 b,K2-377,0,0,Transit,2022,K2,12.83724862,,,,195.149
5364,K2-378 b,K2-378,1,0,Transit,2022,K2,2.060438,2.88,,,687.973
5365,K2-378 b,K2-378,0,0,Transit,2022,K2,2.06,,,,687.973
5366,K2-378 b,K2-378,0,0,Transit,2022,K2,2.060368,3.16,,,687.973
5367,K2-379 b,K2-379,0,0,Transit,2022,K2,8.7783,2.27,,,182.207
5368,K2-379 b,K2-379,1,0,Transit,2022,K2,8.777247,2.181,,,182.207
5369,K2-38 b,K2-38,0,0,Transit,2016,K2,4.01593,1.55,12,1184,192.69
5370,K2-38 b,K2-38,1,0,Transit,2016,K2,4.01593,1.655,7.7,1310,192.69
5371,K2-38 b,K2-38,0,0,Transit,2016,K2,4.01628,1.64,,,192.69
5372,K2-38 b,K2-38,0,0,Transit,2016,K2,4.01593,1.90553,19.0698,,192.69
5373,K2-38 b,K2-38,0,0,Transit,2016,K2,4.01593,1.54,7.3,1266,192.69
5374,K2-38 b,K2-38,0,0,Transit,2016,K2,4.01663,1.96,,,192.69
5375,K2-38 c,K2-38,0,0,Transit,2016,K2,10.56103,2.29,8.3,916,192.69
5376,K2-38 c,K2-38,1,0,Transit,2016,K2,10.56103,2.49,7.4,949,192.69
5377,K2-38 c,K2-38,0,0,Transit,2016,K2,10.56103,2.42,9.9,858,192.69
5378,K2-38 c,K2-38,0,0,Transit,2016,K2,10.56131,2.83,,,192.69
5379,K2-38 c,K2-38,0,0,Transit,2016,K2,10.56098,2.41,,,192.69
5380,K2-380 b,K2-380,1,0,Transit,2022,K2,9.401312,2.729,,,249.303
5381,K2-380 b,K2-380,0,0,Transit,2022,K2,9.40172,1.96,,,249.303
5382,K2-381 b,K2-381,0,0,Transit,2022,K2,7.939256,1.08322371,,,145.701
5383,K2-381 b,K2-381,0,0,Transit,2022,K2,7.9388,0.94,,,145.701
5384,K2-381 b,K2-381,1,0,Transit,2022,K2,7.9389334,1.075,,,145.701
5385,K2-381 c,K2-381,0,0,Transit,2022,K2,16.0343,2.05,,,145.701
5386,K2-381 c,K2-381,1,0,Transit,2022,K2,16.034656,2,,,145.701
5387,K2-381 c,K2-381,0,0,Transit,2022,K2,16.035054,2.05816745,,,145.701
5388,K2-381 c,K2-381,0,0,Transit,2022,K2,16.038474,2,,,145.701
5389,K2-381 c,K2-381,0,0,Transit,2022,K2,16.0382,,,,145.701
5390,K2-381 d,K2-381,0,0,Transit,2022,K2,26.804998,1.53157981,,,145.701
5391,K2-381 d,K2-381,1,0,Transit,2022,K2,26.803023,1.689,,,145.701
5392,K2-381 d,K2-381,0,0,Transit,2022,K2,26.8054,1.48,,,145.701
5393,K2-382 b,K2-382,0,0,Transit,2022,K2,21.697619,2.77059123,,,278.412
5394,K2-382 b,K2-382,1,0,Transit,2022,K2,21.700156,2.072,,,278.412
5395,K2-382 b,K2-382,0,0,Transit,2022,K2,21.7,2.38,,,278.412
5396,K2-383 b,K2-383,1,0,Transit,2022,K2,1.865962,1.564,,,203.788
5397,K2-383 b,K2-383,0,0,Transit,2022,K2,1.865979,1.85861238,,,203.788
5398,K2-383 b,K2-383,0,0,Transit,2022,K2,1.866025,1.75,,,203.788
5399,K2-384 b,K2-384,1,0,Transit,2022,K2,2.231527,1.076,,,82.6603
5400,K2-384 c,K2-384,1,0,Transit,2022,K2,4.194766,1.191,,,82.6603
5401,K2-384 c,K2-384,0,0,Transit,2022,K2,4.19525,1.05,,,82.6603
5402,K2-384 d,K2-384,0,0,Transit,2022,K2,6.6791,1.1,,,82.6603
5403,K2-384 d,K2-384,1,0,Transit,2022,K2,6.679582,1.392,,,82.6603
5404,K2-384 e,K2-384,1,0,Transit,2022,K2,9.715043,1.345,,,82.6603
5405,K2-384 e,K2-384,0,0,Transit,2022,K2,9.71601,1.14,,,82.6603
5406,K2-384 f,K2-384,0,0,Transit,2022,K2,13.6274,,,,82.6603
5407,K2-384 f,K2-384,1,0,Transit,2022,K2,13.62749,2.222,,,82.6603
5408,K2-384 f,K2-384,0,0,Transit,2022,K2,13.62757,1.78,,,82.6603
5409,K2-385 b,K2-385,1,0,Transit,2022,K2,2.380867,1.539,,,420.819
5410,K2-385 b,K2-385,0,0,Transit,2022,K2,2.38098,1.72,,,420.819
5411,K2-386 b,K2-386,1,0,Transit,2022,K2,7.473223,2.32,,,428.785
5412,K2-386 b,K2-386,0,0,Transit,2022,K2,7.47331,2.74,,,428.785
5413,K2-386 b,K2-386,0,0,Transit,2022,K2,7.47372,,,,428.785
5414,K2-387 b,K2-387,1,0,Transit,2022,K2,28.735327,7.322,,,266.318
5415,K2-387 b,K2-387,0,0,Transit,2022,K2,28.7342,8.22,,,266.318
5416,K2-387 b,K2-387,0,0,Transit,2022,K2,28.735998,4,,,266.318
5417,K2-388 b,K2-388,0,0,Transit,2022,K2,6.339069,3.66,,,290.495
5418,K2-388 b,K2-388,0,0,Transit,2022,K2,6.3392677,3.91968,,922,290.495
5419,K2-388 b,K2-388,1,0,Transit,2022,K2,6.339069,3.66,,,290.495
5420,K2-389 b,K2-389,1,0,Transit,2022,K2,8.584043,2.184,,,259.208
5421,K2-389 b,K2-389,0,0,Transit,2022,K2,8.583566,2.118,,,259.208
5422,K2-389 c,K2-389,0,0,Transit,2022,K2,20.851337,2.04,,,259.208
5423,K2-389 c,K2-389,1,0,Transit,2022,K2,20.851337,2.04,,,259.208
5424,K2-39 b,K2-39,1,0,Transit,2016,K2,4.60543,6.27704,28.6047,,307.47
5425,K2-39 b,K2-39,0,0,Transit,2016,K2,4.60497,5.71,39.8,1670,307.47
5426,K2-39 b,K2-39,0,0,Transit,2016,K2,4.6049829,1.67,,,307.47
5427,K2-39 b,K2-39,0,0,Transit,2016,K2,4.60543,8.2,50.3,,307.47
5428,K2-39 b,K2-39,0,0,Transit,2016,K2,4.6028,,,,307.47
5429,K2-39 b,K2-39,0,0,Transit,2016,K2,4.60497,7.09,,,307.47
5430,K2-390 b,K2-390,0,0,Transit,2022,K2,3.3129214,4.28877,,1119,456.122
5431,K2-390 b,K2-390,1,0,Transit,2022,K2,3.312792,4.662,,,456.122
5432,K2-390 b,K2-390,0,0,Transit,2022,K2,3.312792,4.662,,,456.122
5433,K2-391 b,K2-391,0,0,Transit,2022,K2,4.622654,1.371,,,507.94
5434,K2-391 b,K2-391,1,0,Transit,2022,K2,4.622654,1.371,,,507.94
5435,K2-392 b,K2-392,0,0,Transit,2022,K2,15.398723,1.85,,,406.985
